user_id,drink_id,weather,temperature,time_period,hour,dayofweek,occasion,context_hash,interaction_type,value
U314,D041,stormy,14.5,evening,23,3,casual,stormy_15_evening_casual,rate,1.3
U097,D025,cloudy,13.9,afternoon,12,5,casual,cloudy_14_afternoon_casual,view,0.0
U388,D093,cloudy,15.0,morning,10,0,pairing,cloudy_15_morning_pairing,view,0.0
U211,D079,rainy,12.0,evening,18,0,social,rainy_12_evening_social,view,0.0
U232,D110,rainy,11.5,morning,10,0,casual,rainy_12_morning_casual,view,0.0
U357,D035,cloudy,13.9,afternoon,12,5,casual,cloudy_14_afternoon_casual,view,0.0
U369,D026,rainy,12.4,evening,23,1,recovery,rainy_12_evening_recovery,view,0.0
U494,D023,sunny,26.0,afternoon,12,1,casual,sunny_26_afternoon_casual,view,0.0
U475,D035,snowy,-3.2,morning,9,1,business,snowy_-3_morning_business,view,0.0
U334,D101,snowy,-3.6,morning,8,5,social,snowy_-4_morning_social,view,0.0
U445,D021,cloudy,14.6,morning,8,4,pairing,cloudy_15_morning_pairing,rate,4.8
U173,D032,cloudy,16.7,morning,8,4,business,cloudy_17_morning_business,view,0.0
U083,D036,rainy,11.5,morning,10,0,casual,rainy_12_morning_casual,view,0.0
U205,D092,cloudy,18.7,morning,8,3,business,cloudy_19_morning_business,view,0.0
U053,D107,rainy,9.4,evening,20,2,business,rainy_9_evening_business,view,0.0
U288,D101,snowy,0.6,afternoon,14,0,pairing,snowy_1_afternoon_pairing,view,0.0
U318,D115,snowy,-2.1,afternoon,16,2,casual,snowy_-2_afternoon_casual,view,0.0
U130,D077,rainy,12.0,evening,18,0,social,rainy_12_evening_social,view,0.0
U008,D019,cloudy,15.0,morning,10,0,pairing,cloudy_15_morning_pairing,view,0.0
U369,D032,sunny,22.3,morning,11,4,pairing,sunny_22_morning_pairing,view,0.0
U053,D119,stormy,10.7,afternoon,12,0,casual,stormy_11_afternoon_casual,view,0.0
U287,D036,cloudy,19.1,evening,19,6,pairing,cloudy_19_evening_pairing,view,0.0
U492,D089,cloudy,18.7,morning,8,3,business,cloudy_19_morning_business,view,0.0
U158,D013,cloudy,19.7,afternoon,12,3,casual,cloudy_20_afternoon_casual,view,0.0
U400,D102,cloudy,12.4,evening,18,6,pairing,cloudy_12_evening_pairing,view,0.0
U431,D037,snowy,-3.6,morning,8,5,social,snowy_-4_morning_social,view,0.0
U225,D015,rainy,7.0,afternoon,16,2,social,rainy_7_afternoon_social,view,0.0
U212,D038,sunny,26.0,afternoon,12,1,casual,sunny_26_afternoon_casual,view,0.0
U238,D004,stormy,14.5,evening,23,3,casual,stormy_15_evening_casual,view,0.0
U046,D084,stormy,15.1,morning,10,6,social,stormy_15_morning_social,purchase,1.0
U125,D069,sunny,26.0,afternoon,12,1,casual,sunny_26_afternoon_casual,view,0.0
U051,D013,sunny,22.3,morning,11,4,pairing,sunny_22_morning_pairing,view,0.0
U316,D032,cloudy,14.1,evening,23,6,business,cloudy_14_evening_business,view,0.0
U349,D079,sunny,33.7,afternoon,14,3,celebration,sunny_34_afternoon_celebration,view,0.0
U453,D104,rainy,11.5,morning,10,0,casual,rainy_12_morning_casual,view,0.0
U383,D019,cloudy,15.0,morning,10,0,pairing,cloudy_15_morning_pairing,view,0.0
U233,D001,cloudy,10.4,afternoon,12,0,recovery,cloudy_10_afternoon_recovery,view,0.0
U419,D109,cloudy,17.3,afternoon,15,3,recovery,cloudy_17_afternoon_recovery,view,0.0
U242,D063,rainy,11.5,morning,10,0,casual,rainy_12_morning_casual,rate,1.6
U259,D101,sunny,23.4,evening,18,0,pairing,sunny_23_evening_pairing,view,0.0
U045,D015,stormy,10.7,afternoon,12,0,casual,stormy_11_afternoon_casual,purchase,1.0
U470,D046,stormy,18.3,morning,8,5,casual,stormy_18_morning_casual,rate,5.0
U451,D055,snowy,-1.7,morning,9,2,celebration,snowy_-2_morning_celebration,view,0.0
U486,D005,cloudy,16.7,morning,8,4,business,cloudy_17_morning_business,view,0.0
U499,D115,sunny,21.0,morning,10,2,recovery,sunny_21_morning_recovery,view,0.0
U153,D116,sunny,21.0,morning,10,2,recovery,sunny_21_morning_recovery,view,0.0
U233,D068,sunny,21.6,afternoon,17,3,recovery,sunny_22_afternoon_recovery,view,0.0
U291,D087,cloudy,14.6,morning,8,4,pairing,cloudy_15_morning_pairing,view,0.0
U052,D110,rainy,8.4,evening,21,1,casual,rainy_8_evening_casual,view,0.0
U023,D003,snowy,0.6,afternoon,14,1,social,snowy_1_afternoon_social,view,0.0
U196,D049,cloudy,10.4,afternoon,12,0,recovery,cloudy_10_afternoon_recovery,view,0.0
U379,D082,cloudy,14.1,evening,23,6,business,cloudy_14_evening_business,view,0.0
U031,D102,cloudy,15.0,morning,10,0,pairing,cloudy_15_morning_pairing,view,0.0
U476,D108,stormy,16.2,afternoon,17,0,casual,stormy_16_afternoon_casual,view,0.0
U145,D010,cloudy,14.6,morning,8,4,pairing,cloudy_15_morning_pairing,view,0.0
U027,D007,cloudy,19.1,evening,19,6,pairing,cloudy_19_evening_pairing,view,0.0
U392,D008,rainy,11.5,morning,10,0,casual,rainy_12_morning_casual,view,0.0
U086,D100,rainy,7.0,afternoon,16,2,social,rainy_7_afternoon_social,view,0.0
U450,D112,snowy,-3.2,morning,9,1,business,snowy_-3_morning_business,rate,1.1
U358,D120,cloudy,14.1,evening,23,6,business,cloudy_14_evening_business,view,0.0
U215,D002,stormy,15.1,morning,10,6,social,stormy_15_morning_social,view,0.0
U358,D057,cloudy,15.0,morning,10,0,pairing,cloudy_15_morning_pairing,view,0.0
U462,D030,rainy,12.4,evening,23,1,recovery,rainy_12_evening_recovery,view,0.0
U293,D045,cloudy,18.2,afternoon,17,1,business,cloudy_18_afternoon_business,view,0.0
U315,D028,cloudy,19.5,morning,10,1,celebration,cloudy_19_morning_celebration,view,0.0
U272,D069,sunny,26.0,afternoon,12,1,casual,sunny_26_afternoon_casual,view,0.0
U394,D047,cloudy,19.5,morning,10,1,celebration,cloudy_19_morning_celebration,view,0.0
U217,D081,rainy,12.4,evening,23,1,recovery,rainy_12_evening_recovery,view,0.0
U400,D118,snowy,-2.5,morning,7,2,casual,snowy_-2_morning_casual,view,0.0
U295,D067,snowy,0.6,afternoon,14,1,social,snowy_1_afternoon_social,view,0.0
U050,D053,rainy,8.4,evening,21,1,casual,rainy_8_evening_casual,rate,4.8
U195,D074,sunny,23.4,evening,18,0,pairing,sunny_23_evening_pairing,view,0.0
U465,D040,sunny,22.3,morning,11,4,pairing,sunny_22_morning_pairing,view,0.0
U386,D068,rainy,12.0,evening,18,0,social,rainy_12_evening_social,view,0.0
U105,D085,stormy,16.2,afternoon,17,0,casual,stormy_16_afternoon_casual,view,0.0
U142,D015,cloudy,17.3,afternoon,15,3,recovery,cloudy_17_afternoon_recovery,view,0.0
U124,D095,snowy,-1.7,morning,9,2,celebration,snowy_-2_morning_celebration,view,0.0
U140,D041,cloudy,19.5,morning,10,1,celebration,cloudy_19_morning_celebration,view,0.0
U119,D077,cloudy,18.7,morning,8,3,business,cloudy_19_morning_business,view,0.0
U119,D095,snowy,0.6,afternoon,14,1,social,snowy_1_afternoon_social,view,0.0
U255,D008,snowy,-4.2,evening,22,6,business,snowy_-4_evening_business,view,0.0
U467,D035,cloudy,14.1,evening,23,6,business,cloudy_14_evening_business,view,0.0
U203,D100,snowy,-2.5,morning,7,2,casual,snowy_-2_morning_casual,view,0.0
U365,D111,snowy,-3.2,morning,9,1,business,snowy_-3_morning_business,view,0.0
U319,D026,cloudy,19.7,afternoon,12,3,casual,cloudy_20_afternoon_casual,view,0.0
U172,D038,sunny,21.6,afternoon,17,3,recovery,sunny_22_afternoon_recovery,view,0.0
U115,D019,snowy,-2.5,morning,7,2,casual,snowy_-2_morning_casual,view,0.0
U219,D110,sunny,23.4,evening,18,0,pairing,sunny_23_evening_pairing,view,0.0
U344,D052,cloudy,14.6,morning,8,4,pairing,cloudy_15_morning_pairing,view,0.0
U099,D021,snowy,4.5,afternoon,16,4,social,snowy_5_afternoon_social,view,0.0
U006,D103,sunny,26.1,evening,22,1,recovery,sunny_26_evening_recovery,view,0.0
U217,D079,snowy,0.3,morning,7,0,business,snowy_0_morning_business,view,0.0
U241,D050,snowy,-2.1,afternoon,16,2,casual,snowy_-2_afternoon_casual,rate,4.3
U314,D023,cloudy,18.2,afternoon,17,1,business,cloudy_18_afternoon_business,view,0.0
U271,D087,snowy,-3.6,morning,8,5,social,snowy_-4_morning_social,view,0.0
U472,D113,stormy,18.3,morning,8,5,casual,stormy_18_morning_casual,view,0.0
U395,D060,snowy,-4.2,evening,22,6,business,snowy_-4_evening_business,view,0.0
U260,D025,stormy,14.5,evening,23,3,casual,stormy_15_evening_casual,view,0.0
U094,D040,cloudy,15.0,morning,10,0,pairing,cloudy_15_morning_pairing,view,0.0
U469,D095,stormy,12.8,evening,22,2,casual,stormy_13_evening_casual,view,0.0
U456,D059,cloudy,19.1,evening,19,6,pairing,cloudy_19_evening_pairing,view,0.0
U234,D058,rainy,9.4,evening,20,2,business,rainy_9_evening_business,view,0.0
U103,D116,snowy,-2.5,morning,7,2,casual,snowy_-2_morning_casual,view,0.0
U460,D061,sunny,23.4,evening,18,0,pairing,sunny_23_evening_pairing,view,0.0
U104,D108,cloudy,10.4,afternoon,12,0,recovery,cloudy_10_afternoon_recovery,view,0.0
U432,D010,cloudy,19.1,evening,19,6,pairing,cloudy_19_evening_pairing,view,0.0
U483,D089,rainy,7.0,afternoon,16,2,social,rainy_7_afternoon_social,purchase,1.0
U393,D049,rainy,14.4,morning,11,1,recovery,rainy_14_morning_recovery,view,0.0
U352,D029,cloudy,16.7,morning,8,4,business,cloudy_17_morning_business,purchase,1.0
U343,D063,sunny,23.4,evening,18,0,pairing,sunny_23_evening_pairing,view,0.0
U036,D117,stormy,16.3,morning,11,5,pairing,stormy_16_morning_pairing,view,0.0
U015,D078,snowy,-2.5,morning,7,2,casual,snowy_-2_morning_casual,view,0.0
U414,D027,cloudy,18.7,morning,8,3,business,cloudy_19_morning_business,view,0.0
U045,D111,stormy,18.3,morning,8,5,casual,stormy_18_morning_casual,view,0.0
U492,D090,sunny,21.0,morning,10,2,recovery,sunny_21_morning_recovery,view,0.0
U239,D065,sunny,26.0,afternoon,12,1,casual,sunny_26_afternoon_casual,view,0.0
U214,D115,rainy,12.4,evening,23,1,recovery,rainy_12_evening_recovery,view,0.0
U173,D105,stormy,16.3,morning,11,5,pairing,stormy_16_morning_pairing,view,0.0
U434,D002,sunny,23.4,evening,18,0,pairing,sunny_23_evening_pairing,view,0.0
U331,D033,snowy,-2.1,afternoon,16,2,casual,snowy_-2_afternoon_casual,view,0.0
U351,D026,cloudy,13.9,afternoon,12,5,casual,cloudy_14_afternoon_casual,view,0.0
U433,D080,cloudy,14.6,morning,8,4,pairing,cloudy_15_morning_pairing,view,0.0
U322,D037,rainy,10.1,morning,9,5,business,rainy_10_morning_business,view,0.0
U364,D007,cloudy,18.2,afternoon,17,1,business,cloudy_18_afternoon_business,view,0.0
U172,D081,rainy,12.0,evening,18,0,social,rainy_12_evening_social,rate,2.4
U188,D096,snowy,-3.6,morning,8,5,social,snowy_-4_morning_social,view,0.0
U456,D110,sunny,23.4,evening,18,0,pairing,sunny_23_evening_pairing,view,0.0
U069,D028,snowy,-4.5,afternoon,13,4,social,snowy_-5_afternoon_social,view,0.0
U234,D031,stormy,16.3,morning,11,5,pairing,stormy_16_morning_pairing,view,0.0
U497,D054,rainy,14.4,morning,11,1,recovery,rainy_14_morning_recovery,view,0.0
U298,D023,cloudy,14.1,evening,23,6,business,cloudy_14_evening_business,view,0.0
U089,D054,sunny,22.3,morning,11,4,pairing,sunny_22_morning_pairing,view,0.0
U229,D011,cloudy,16.7,morning,8,4,business,cloudy_17_morning_business,view,0.0
U473,D117,sunny,21.0,morning,10,2,recovery,sunny_21_morning_recovery,view,0.0
U020,D016,cloudy,11.9,morning,7,1,social,cloudy_12_morning_social,view,0.0
U050,D090,stormy,16.3,morning,11,5,pairing,stormy_16_morning_pairing,view,0.0
U369,D074,rainy,12.4,evening,23,1,recovery,rainy_12_evening_recovery,view,0.0
U283,D008,cloudy,17.3,afternoon,15,3,recovery,cloudy_17_afternoon_recovery,view,0.0
U344,D067,stormy,15.1,morning,10,6,social,stormy_15_morning_social,view,0.0
U205,D052,stormy,18.3,morning,8,5,casual,stormy_18_morning_casual,view,0.0
U110,D046,snowy,0.6,afternoon,14,0,pairing,snowy_1_afternoon_pairing,view,0.0
U386,D064,snowy,4.5,afternoon,16,4,social,snowy_5_afternoon_social,view,0.0
U352,D079,snowy,-3.2,morning,9,1,business,snowy_-3_morning_business,view,0.0
U093,D055,sunny,26.0,afternoon,12,1,casual,sunny_26_afternoon_casual,view,0.0
U142,D083,stormy,16.2,afternoon,17,0,casual,stormy_16_afternoon_casual,rate,2.7
U329,D071,snowy,-2.1,afternoon,16,2,casual,snowy_-2_afternoon_casual,view,0.0
U372,D010,sunny,26.0,afternoon,12,1,casual,sunny_26_afternoon_casual,view,0.0
U301,D008,cloudy,14.6,morning,8,4,pairing,cloudy_15_morning_pairing,view,0.0
U328,D021,rainy,9.4,evening,20,2,business,rainy_9_evening_business,view,0.0
U396,D075,snowy,0.6,afternoon,14,0,pairing,snowy_1_afternoon_pairing,view,0.0
U132,D034,cloudy,19.1,evening,19,6,pairing,cloudy_19_evening_pairing,view,0.0
U259,D092,rainy,14.4,morning,11,1,recovery,rainy_14_morning_recovery,view,0.0
U460,D024,rainy,9.4,evening,20,2,business,rainy_9_evening_business,view,0.0
U286,D070,cloudy,18.7,morning,8,3,business,cloudy_19_morning_business,view,0.0
U082,D016,cloudy,17.3,afternoon,15,3,recovery,cloudy_17_afternoon_recovery,view,0.0
U092,D096,cloudy,10.4,afternoon,12,0,recovery,cloudy_10_afternoon_recovery,view,0.0
U008,D036,snowy,0.6,afternoon,14,1,social,snowy_1_afternoon_social,view,0.0
U179,D001,rainy,14.4,morning,11,1,recovery,rainy_14_morning_recovery,view,0.0
U424,D003,sunny,26.0,afternoon,12,1,casual,sunny_26_afternoon_casual,view,0.0
U416,D067,rainy,14.4,morning,11,1,recovery,rainy_14_morning_recovery,view,0.0
U282,D002,rainy,7.0,afternoon,16,2,social,rainy_7_afternoon_social,view,0.0
U342,D003,snowy,-2.5,morning,7,2,casual,snowy_-2_morning_casual,view,0.0
U038,D033,snowy,-4.5,afternoon,13,4,social,snowy_-5_afternoon_social,view,0.0
U100,D014,rainy,7.0,afternoon,16,2,social,rainy_7_afternoon_social,view,0.0
U428,D118,rainy,11.5,morning,10,0,casual,rainy_12_morning_casual,view,0.0
U227,D117,sunny,33.7,afternoon,14,3,celebration,sunny_34_afternoon_celebration,view,0.0
U187,D113,cloudy,19.7,afternoon,12,3,casual,cloudy_20_afternoon_casual,view,0.0
U264,D031,stormy,18.3,morning,8,5,casual,stormy_18_morning_casual,view,0.0
U113,D020,cloudy,18.2,afternoon,17,1,business,cloudy_18_afternoon_business,view,0.0
U461,D039,cloudy,19.7,afternoon,12,3,casual,cloudy_20_afternoon_casual,view,0.0
U328,D106,cloudy,19.7,afternoon,12,3,casual,cloudy_20_afternoon_casual,view,0.0
U267,D016,rainy,11.5,morning,10,0,casual,rainy_12_morning_casual,rate,1.4
U052,D037,snowy,0.6,afternoon,14,1,social,snowy_1_afternoon_social,view,0.0
U095,D106,cloudy,14.6,morning,8,4,pairing,cloudy_15_morning_pairing,view,0.0
U232,D076,cloudy,13.9,afternoon,12,5,casual,cloudy_14_afternoon_casual,view,0.0
U221,D041,stormy,18.3,morning,8,5,casual,stormy_18_morning_casual,purchase,1.0
U343,D081,rainy,12.4,evening,23,1,recovery,rainy_12_evening_recovery,rate,1.4
U077,D038,snowy,-3.6,morning,8,5,social,snowy_-4_morning_social,view,0.0
U455,D054,snowy,-3.6,morning,8,5,social,snowy_-4_morning_social,view,0.0
U464,D004,sunny,23.4,evening,18,0,pairing,sunny_23_evening_pairing,view,0.0
U027,D059,snowy,4.5,afternoon,16,4,social,snowy_5_afternoon_social,rate,3.5
U236,D075,snowy,0.6,afternoon,14,1,social,snowy_1_afternoon_social,view,0.0
U142,D094,sunny,30.7,afternoon,15,3,social,sunny_31_afternoon_social,view,0.0
U176,D103,cloudy,12.4,evening,18,6,pairing,cloudy_12_evening_pairing,view,0.0
U090,D070,snowy,-1.7,morning,9,2,celebration,snowy_-2_morning_celebration,view,0.0
U051,D038,rainy,8.4,evening,21,1,casual,rainy_8_evening_casual,view,0.0
U009,D087,cloudy,13.9,afternoon,12,5,casual,cloudy_14_afternoon_casual,view,0.0
U179,D022,snowy,0.3,morning,7,0,business,snowy_0_morning_business,view,0.0
U072,D118,rainy,14.4,morning,11,1,recovery,rainy_14_morning_recovery,view,0.0
U238,D082,sunny,21.6,afternoon,17,3,recovery,sunny_22_afternoon_recovery,view,0.0
U325,D058,cloudy,19.7,afternoon,12,3,casual,cloudy_20_afternoon_casual,view,0.0
U072,D091,rainy,11.5,morning,10,0,casual,rainy_12_morning_casual,view,0.0
U237,D102,rainy,11.5,morning,10,0,casual,rainy_12_morning_casual,purchase,1.0
U170,D016,cloudy,16.7,morning,8,4,business,cloudy_17_morning_business,view,0.0
U431,D067,snowy,-3.6,morning,8,5,social,snowy_-4_morning_social,view,0.0
U367,D011,snowy,-1.7,morning,9,2,celebration,snowy_-2_morning_celebration,rate,3.9
U192,D046,sunny,21.6,afternoon,17,3,recovery,sunny_22_afternoon_recovery,rate,2.9
U482,D051,rainy,11.5,morning,10,0,casual,rainy_12_morning_casual,view,0.0
U447,D053,cloudy,10.4,afternoon,12,0,recovery,cloudy_10_afternoon_recovery,view,0.0
U160,D050,stormy,14.5,evening,23,3,casual,stormy_15_evening_casual,view,0.0
U169,D099,cloudy,17.3,afternoon,15,3,recovery,cloudy_17_afternoon_recovery,view,0.0
U026,D120,snowy,4.5,afternoon,16,4,social,snowy_5_afternoon_social,view,0.0
U411,D050,sunny,29.6,afternoon,16,0,recovery,sunny_30_afternoon_recovery,view,0.0
U321,D010,sunny,23.4,evening,18,0,pairing,sunny_23_evening_pairing,purchase,1.0
U037,D069,sunny,22.3,morning,11,4,pairing,sunny_22_morning_pairing,view,0.0
U461,D045,sunny,30.7,afternoon,15,3,social,sunny_31_afternoon_social,view,0.0
U497,D084,stormy,14.5,evening,23,3,casual,stormy_15_evening_casual,view,0.0
U096,D108,cloudy,10.4,afternoon,12,0,recovery,cloudy_10_afternoon_recovery,view,0.0
U014,D062,cloudy,19.7,afternoon,12,3,casual,cloudy_20_afternoon_casual,rate,3.4
U324,D114,snowy,-4.2,evening,22,6,business,snowy_-4_evening_business,view,0.0
U304,D067,cloudy,10.4,afternoon,12,0,recovery,cloudy_10_afternoon_recovery,view,0.0
U152,D009,stormy,14.5,evening,23,3,casual,stormy_15_evening_casual,view,0.0
U249,D059,stormy,10.7,afternoon,12,0,casual,stormy_11_afternoon_casual,rate,1.4
U357,D008,snowy,-1.7,morning,9,2,celebration,snowy_-2_morning_celebration,view,0.0
U329,D042,stormy,14.5,evening,23,3,casual,stormy_15_evening_casual,view,0.0
U338,D087,stormy,16.2,afternoon,17,0,casual,stormy_16_afternoon_casual,view,0.0
U225,D066,snowy,-1.7,morning,9,2,celebration,snowy_-2_morning_celebration,view,0.0
U412,D024,sunny,21.0,morning,10,2,recovery,sunny_21_morning_recovery,view,0.0
U306,D092,snowy,0.6,afternoon,14,0,pairing,snowy_1_afternoon_pairing,rate,4.2
U144,D076,cloudy,16.7,morning,8,4,business,cloudy_17_morning_business,view,0.0
U447,D056,rainy,12.0,evening,18,0,social,rainy_12_evening_social,view,0.0
U028,D106,sunny,21.6,afternoon,17,3,recovery,sunny_22_afternoon_recovery,view,0.0
U378,D089,snowy,-4.2,evening,22,6,business,snowy_-4_evening_business,view,0.0
U367,D042,snowy,-2.5,morning,7,2,casual,snowy_-2_morning_casual,view,0.0
U050,D086,stormy,16.2,afternoon,17,0,casual,stormy_16_afternoon_casual,view,0.0
U288,D067,snowy,-4.5,afternoon,13,4,social,snowy_-5_afternoon_social,view,0.0
U244,D091,cloudy,13.9,afternoon,12,5,casual,cloudy_14_afternoon_casual,view,0.0
U412,D062,cloudy,16.7,morning,8,4,business,cloudy_17_morning_business,view,0.0
U282,D063,snowy,-2.1,afternoon,16,2,casual,snowy_-2_afternoon_casual,view,0.0
U318,D116,rainy,14.4,morning,11,1,recovery,rainy_14_morning_recovery,view,0.0
U063,D069,cloudy,14.1,evening,23,6,business,cloudy_14_evening_business,view,0.0
U307,D012,sunny,23.4,evening,18,0,pairing,sunny_23_evening_pairing,view,0.0
U265,D007,sunny,21.6,afternoon,17,3,recovery,sunny_22_afternoon_recovery,view,0.0
U468,D112,cloudy,15.0,morning,10,0,pairing,cloudy_15_morning_pairing,view,0.0
U406,D100,sunny,26.0,afternoon,12,1,casual,sunny_26_afternoon_casual,view,0.0
U296,D113,cloudy,10.4,afternoon,12,0,recovery,cloudy_10_afternoon_recovery,rate,1.7
U452,D106,snowy,0.6,afternoon,14,0,pairing,snowy_1_afternoon_pairing,rate,4.3
U379,D042,stormy,16.2,afternoon,17,0,casual,stormy_16_afternoon_casual,view,0.0
U035,D108,cloudy,12.4,evening,18,6,pairing,cloudy_12_evening_pairing,view,0.0
U226,D043,cloudy,15.0,morning,10,0,pairing,cloudy_15_morning_pairing,rate,4.6
U095,D077,cloudy,14.1,evening,23,6,business,cloudy_14_evening_business,view,0.0
U266,D023,rainy,9.4,evening,20,2,business,rainy_9_evening_business,view,0.0
U248,D029,cloudy,13.9,afternoon,12,5,casual,cloudy_14_afternoon_casual,view,0.0
U103,D081,cloudy,16.7,morning,8,4,business,cloudy_17_morning_business,view,0.0
U214,D032,sunny,30.7,afternoon,15,3,social,sunny_31_afternoon_social,view,0.0
U145,D032,cloudy,19.5,morning,10,1,celebration,cloudy_19_morning_celebration,view,0.0
U317,D025,cloudy,11.9,morning,7,1,social,cloudy_12_morning_social,view,0.0
U091,D014,snowy,-1.7,morning,9,2,celebration,snowy_-2_morning_celebration,view,0.0
U258,D081,snowy,4.5,afternoon,16,4,social,snowy_5_afternoon_social,view,0.0
U467,D064,rainy,10.1,morning,9,5,business,rainy_10_morning_business,view,0.0
U338,D116,rainy,10.1,morning,9,5,business,rainy_10_morning_business,view,0.0
U216,D069,rainy,12.0,evening,18,0,social,rainy_12_evening_social,view,0.0
U141,D080,snowy,-4.5,afternoon,13,4,social,snowy_-5_afternoon_social,view,0.0
U149,D030,cloudy,19.1,evening,19,6,pairing,cloudy_19_evening_pairing,view,0.0
U333,D032,snowy,0.6,afternoon,14,0,pairing,snowy_1_afternoon_pairing,view,0.0
U091,D098,cloudy,14.1,evening,23,6,business,cloudy_14_evening_business,view,0.0
U004,D018,cloudy,17.3,afternoon,15,3,recovery,cloudy_17_afternoon_recovery,view,0.0
U364,D058,cloudy,12.4,evening,18,6,pairing,cloudy_12_evening_pairing,view,0.0
U090,D056,sunny,33.7,afternoon,14,3,celebration,sunny_34_afternoon_celebration,view,0.0
U162,D113,cloudy,19.1,evening,19,6,pairing,cloudy_19_evening_pairing,view,0.0
U094,D022,stormy,16.2,afternoon,17,0,casual,stormy_16_afternoon_casual,view,0.0
U114,D009,cloudy,19.7,afternoon,12,3,casual,cloudy_20_afternoon_casual,view,0.0
